gas_date,fuel_burn_actual_total_preverified,Forecast_ensemble,Forecast_ARIMAX,Forecast_Prophet,Forecast_LightGBM,Error,Percentage Error,,,
09-03-2021,21697.43,28352.12,25310.56,25585.25,34160.56,6654.69,57%,,,
10-03-2021,15332.12,25701.72,23600.06,24002.93,29502.17,10369.6,92%,,,
11-03-2021,15332.12,25138.12,22158.97,24094.97,29160.43,9806,90%,,,
12-03-2021,15332.12,23729.84,20489,23394.99,27305.53,8397.72,78%,,,
13-03-2021,1951.82,20354.25,17621.54,19103.32,24337.9,18402.43,1147%,,,
14-03-2021,45610.95,20567.56,14928.48,18825.48,27948.73,25043.39,39%,,,
15-03-2021,38793.05,34957.08,28409.09,33880.29,42581.85,3835.97,10%,,,
16-03-2021,16360.25,37566.14,31729.61,37519.82,43448.98,21205.89,166%,,,
17-03-2021,16189.67,36048.42,30783.26,36866.31,40495.68,19858.75,150%,,,
18-03-2021,17172.71,31782.88,25628.47,28812.64,40907.54,14610.17,138%,,,
19-03-2021,18852.86,22050.76,19934.06,20605.43,25612.78,3197.9,36%,,,
20-03-2021,9903.54,22094.19,19531.9,19330.99,27419.67,12190.65,177%,,,
21-03-2021,9903.54,20399.14,18671.72,19959.33,22566.38,10495.6,128%,,,
22-03-2021,9903.54,25698.29,20856.41,22465.29,33773.16,15794.75,241%,,,
23-03-2021,9903.54,20437.77,16332.25,16901.66,28079.4,10534.23,184%,,,
24-03-2021,9903.54,19493.08,15057,14889.53,28532.71,9589.54,188%,,,
25-03-2021,1496.75,19060.03,13723.5,13612.74,29843.84,17563.28,1894%,,,
26-03-2021,30590.74,17988.21,11443.61,11885.96,30635.07,12602.53,0%,,,
27-03-2021,22596.06,24134.71,15357.37,16577.48,40469.27,1538.65,79%,,,
28-03-2021,16141.97,25105.91,16662.31,20350.44,38304.97,8963.94,137%,,,
29-03-2021,14235.15,30802.17,22584.61,25956.96,43864.93,16567.02,208%,,,
30-03-2021,30337,24833.12,19286.78,19317.79,35894.8,5503.88,18%,,,
31-03-2021,38202.04,26038.87,21117.62,20214.64,36784.34,12163.17,4%,,,
01-04-2021,25951.22,36588.04,30655.62,37783.77,41324.75,10636.82,59%,,,
02-04-2021,13484.84,35258.77,31370.41,38594.63,35811.28,21773.93,166%,,,
03-04-2021,17206.7,35808.51,28267.87,33700.03,45457.64,18601.81,164%,,,
04-04-2021,17091.02,27709.56,23379.86,28347.97,31400.86,10618.54,84%,,,
05-04-2021,21078.95,31494.28,26616.78,29532.82,38333.25,10415.33,82%,,,
06-04-2021,28475.24,29029.99,26926.06,28974.14,31189.77,554.75,10%,,,
07-04-2021,35772.96,32093.24,27929.37,30308.02,38042.34,3679.72,6%,,,
08-04-2021,27404.18,35118.66,29400.53,33586.2,42369.26,7714.48,55%,,,
09-04-2021,32995.52,34311.34,28828.6,33688.43,40417,1315.82,22%,,,
10-04-2021,27075.62,31045.5,29428.94,32742.03,30965.53,3969.88,14%,,,
11-04-2021,34526.73,30366.63,27747.7,31803.24,31548.95,4160.1,9%,,,
12-04-2021,26106.62,34740.22,34711.77,38232.33,31276.57,8633.6,20%,,,
13-04-2021,27715.64,32937.14,33396.82,34993.41,30421.21,5221.5,10%,,,
14-04-2021,28053.54,32231.25,32416.74,33385.74,30891.27,4177.71,10%,,,
15-04-2021,35916.67,29358.65,29622.91,30198.19,28254.86,6558.02,21%,,,
16-04-2021,17808.1,31732.78,30937.28,33032.98,31228.09,13924.68,75%,,,
17-04-2021,16613.35,29342.79,28631.57,29833.18,29563.61,12729.44,78%,,,
18-04-2021,19087,27601.13,25929.7,28910.59,27963.11,8514.13,47%,,,
19-04-2021,23322.8,27460.35,26471.07,27519.04,28390.93,4137.55,22%,,,
20-04-2021,37248.15,27275.9,26445.93,27536.18,27845.6,9972.25,25%,,,
21-04-2021,20877.83,31835.34,29654.17,32296.66,33555.2,10957.51,61%,,,
22-04-2021,16545.93,31367.94,28475.66,31939.43,33688.74,14822.01,104%,,,
23-04-2021,14003.2,30467.69,25962.67,30785.29,34655.11,16464.49,147%,,,
24-04-2021,28875.33,25566.86,20712.59,22327.37,33660.62,3308.47,17%,,,
25-04-2021,26470.24,28852.89,22351.35,27070.51,37136.82,2382.65,40%,,,
26-04-2021,24212.17,34488.51,28970.01,34345.68,40149.84,10276.34,66%,,,
27-04-2021,26003.02,32966.59,28385.43,33707.86,36806.49,6963.57,42%,,,
28-04-2021,35256.42,30791.48,26265.38,31533.25,34575.83,4464.94,2%,,,
29-04-2021,20207.07,31105.66,28021.78,34314.24,30980.95,10898.59,53%,,,
30-04-2021,17656.1,30904.72,26899.82,33921.42,31892.92,13248.62,81%,,,
01-05-2021,17972.85,30164.86,29391.36,31235.34,29867.87,12192.01,66%,,,
02-05-2021,29186.95,25579.67,24294.53,26881.4,25563.09,3607.28,12%,,,
03-05-2021,41552.54,33363.52,31506.68,35064.91,33518.97,8189.02,19%,,,
04-05-2021,34090.95,37776.83,35351.89,40039.99,37938.62,3685.88,11%,,,
05-05-2021,32390.62,38946.46,35996.36,40994.9,39848.11,6555.84,23%,,,
06-05-2021,66877.16,37691.07,35067.85,40721.81,37283.55,29186.09,44%,,,
07-05-2021,74587.55,49534.48,41977.55,49836.67,56789.21,25053.07,24%,,,
08-05-2021,71801.71,55631.54,49433.36,58212.97,59248.28,16170.17,17%,,,
09-05-2021,63714.52,61585.72,53212.07,64509.8,67035.28,2128.8,5%,,,
10-05-2021,82001.37,65605.05,59923.94,69407.66,67483.54,16396.32,18%,,,
11-05-2021,68279.96,68431.34,62577.31,70421.11,72295.59,151.38,6%,,,
12-05-2021,58304.59,66085.34,62985.09,68709.8,66561.12,7780.75,14%,,,
13-05-2021,31666.13,67195.93,63037.51,67916.69,70633.58,35529.8,123%,,,
14-05-2021,28734.9,57084.64,55165.58,57403.72,58684.63,28349.74,104%,,,
15-05-2021,20206.93,41840.06,46427.17,45406.03,33686.97,21633.13,67%,,,
16-05-2021,22846.51,32603.95,36205.83,34922.84,26683.17,9757.44,17%,,,
17-05-2021,15292.67,36221.71,37737.53,36613.43,34314.17,20929.04,124%,,,
18-05-2021,23377.72,29776.09,31315.36,30828.92,27183.98,6398.37,16%,,,
19-05-2021,23238.52,26770.53,28342.01,29702.08,22267.49,3532.01,4%,,,
20-05-2021,26230.4,24774.01,25367.85,28844.21,20109.95,1456.39,23%,,,
21-05-2021,15213.04,28978.2,24871.22,30227.29,31836.1,13765.16,109%,,,
22-05-2021,22991.34,26058.05,22703.05,27383.46,28087.64,3066.71,22%,,,
23-05-2021,19017.97,26416.44,21857.54,28753.75,28638.03,7398.47,51%,,,
24-05-2021,19063.8,28363.61,25516.59,31478.28,28095.95,9299.81,47%,,,
25-05-2021,16144.02,27834.75,24837.96,30227.95,28438.35,11690.73,76%,,,
26-05-2021,29398.91,25340.91,22404.92,27031.65,26586.17,4058,10%,,,
27-05-2021,31841.65,27616.09,23916.42,30057.35,28874.49,4225.56,9%,,,
28-05-2021,19588.39,29946.06,25091.97,33263.24,31482.98,10357.67,61%,,,
29-05-2021,20461.78,29384.58,24306.12,32032.39,31815.22,8922.8,55%,,,
30-05-2021,19223.1,29441.96,22099.94,31722.95,34502.97,10218.86,79%,,,
31-05-2021,23995.79,31073.23,24559,32463.6,36197.1,7077.44,51%,,,
01-06-2021,33630.73,30668.39,28995.24,32766.21,30243.71,2962.34,10%,,,
02-06-2021,34611.2,33267.62,31364.06,35822.58,32616.22,1343.58,6%,,,
03-06-2021,27151.03,33345.89,32293.46,38436.23,29307.97,6194.86,8%,,,
04-06-2021,25604.72,32564.52,31081.66,38703.68,27908.2,6959.8,9%,,,
05-06-2021,24157.59,30729.9,29452.3,35680.12,27057.29,6572.31,12%,,,
06-06-2021,24908.33,28493.92,26668.84,34196.63,24616.29,3585.59,1%,,,
07-06-2021,47070.42,33634.23,31479.76,38521.91,30901.02,13436.19,34%,,,
08-06-2021,54757.7,41662.74,36441.39,44690.81,43856.02,13094.96,20%,,,
09-06-2021,69409.29,46135.07,40857.52,50748.73,46798.97,23274.22,33%,,,
10-06-2021,57189.47,53048.82,46787.34,59173.27,53185.85,4140.65,7%,,,
11-06-2021,49640.42,58713.81,48134.05,60769.59,67237.79,9073.39,35%,,,
12-06-2021,56400.19,57549.27,48090.7,58686.9,65870.2,1149.08,17%,,,
13-06-2021,49325.04,54507.38,46208.33,56186.24,61127.56,5182.34,24%,,,
14-06-2021,42203,54114.11,51450.23,59475.94,51416.15,11911.11,22%,,,
15-06-2021,46850.32,52890.57,49879.01,56396.88,52395.83,6040.25,12%,,,
16-06-2021,29884.39,49987.44,46812.75,51507.07,51642.51,20103.05,73%,,,
17-06-2021,25430.66,44253.76,42216.43,46801.67,43743.18,18823.1,72%,,,
18-06-2021,46324.11,39438.42,37871.33,42521.48,37922.44,6885.69,18%,,,
19-06-2021,40409.9,37118.6,36676.5,40013.16,34666.14,3291.3,14%,,,
20-06-2021,45877.88,37345.29,36130.85,42903.74,33001.27,8532.59,28%,,,
21-06-2021,30637.85,44784.31,42500.04,49737.02,42115.88,14146.46,37%,,,
22-06-2021,32227.69,39843.79,39687.52,44647.16,35196.69,7616.1,9%,,,
23-06-2021,45819.54,36038.17,37076.91,40625.73,30411.87,9781.37,34%,,,
24-06-2021,38893.85,35809.95,37081.35,39389.25,30959.24,3083.9,20%,,,
25-06-2021,39931.79,36906.27,37726.33,40198.83,32793.63,3025.52,18%,,,
26-06-2021,40222.46,37500.3,36901.2,38573.44,37026.26,2722.16,8%,,,
27-06-2021,50577.61,36645.71,34744.52,37216.13,37976.48,13931.9,25%,,,
28-06-2021,48229.33,44201.83,42530.79,45127.25,44947.44,4027.5,7%,,,
29-06-2021,70052.39,45150.47,43577.36,44572.63,47301.42,24901.92,32%,,,
30-06-2021,59260.15,48312.42,49634.06,50889.18,44414.02,10947.73,25%,,,
01-07-2021,46581.65,61467.75,55990.55,64112.4,64300.3,14886.1,38%,,,
02-07-2021,38153.16,62137.38,55381.78,63281.34,67749.03,23984.22,78%,,,
03-07-2021,33974.02,51098.44,50145.66,53612.55,49537.11,17124.42,46%,,,
04-07-2021,32866.32,44925.68,45061.4,47783.64,41931.99,12059.36,28%,,,
05-07-2021,45572.53,48257.46,46928.85,47887.7,49955.82,2684.93,10%,,,
06-07-2021,37553.02,49069.34,47568.16,48336.2,51303.65,11516.32,37%,,,
07-07-2021,36965.73,44507.08,45228.27,46897.31,41395.66,7541.35,12%,,,
08-07-2021,52510.42,43218.28,43142.62,46197.66,40314.56,9292.14,23%,,,
09-07-2021,35441.8,44598.44,43972.38,48251.55,41571.38,9156.64,17%,,,
10-07-2021,40964.71,42316.87,42589.1,45917.45,38444.06,1352.16,6%,,,
11-07-2021,43747.54,44031.21,42275.89,47937.49,41880.25,283.67,4%,,,
12-07-2021,35741.14,46735.92,46009.55,49733.13,44465.07,10994.78,24%,,,
13-07-2021,36759.04,45486.72,44407.31,47710.62,44342.23,8727.68,21%,,,
14-07-2021,36830.94,43429.93,42811.78,45285.22,42192.79,6598.99,15%,,,
15-07-2021,37345.7,41737.06,40294.42,42139.41,42777.35,4391.36,15%,,,
16-07-2021,36412.84,39989.64,38521.76,42151.17,39295.98,3576.8,8%,,,
17-07-2021,36553,39450.56,37597.89,40442.28,40311.5,2897.56,10%,,,
18-07-2021,36684.13,39336.21,36435.04,41824.63,39748.96,2652.08,8%,,,
19-07-2021,36585.33,42807.78,40821.98,46339.8,41261.55,6222.45,13%,,,
20-07-2021,35930.95,41749.26,39832.87,44600.44,40814.49,5818.31,14%,,,
21-07-2021,35932.59,40840.41,38697.27,43046.83,40777.13,4907.82,13%,,,
22-07-2021,48508.29,40775.54,37586.73,42201.37,42538.53,7732.75,12%,,,
23-07-2021,61047.78,43798.33,39922.48,46339.22,45133.28,17249.45,26%,,,
24-07-2021,68187.39,47542.7,44282.98,51504.17,46840.96,20644.69,31%,,,
25-07-2021,61198.62,55480.57,48646.58,59616.56,58178.56,5718.05,5%,,,
26-07-2021,71517.73,63106.01,55654.09,66028.87,67635.07,8411.72,5%,,,
27-07-2021,65678.15,65880.69,58039.55,67166.79,72435.73,202.54,10%,,,
28-07-2021,67304.66,64930.26,58253.84,65471.94,71065.01,2374.4,6%,,,
29-07-2021,60650.21,63518.12,59263.88,66072.83,65217.65,2867.91,8%,,,
30-07-2021,67128.01,62261.7,57565.3,63760.67,65459.12,4866.31,2%,,,
31-07-2021,58316,63293.51,57095.67,62338.23,70446.63,4977.51,21%,,,
01-08-2021,67449.95,61767.97,58906.1,61966.69,64431.11,5681.98,4%,,,
02-08-2021,58661.82,68378.65,65283.04,68296.35,71556.58,9716.83,22%,,,
03-08-2021,77105.49,64679.35,62666.86,64337.06,67034.12,12426.14,13%,,,
04-08-2021,66284.42,67149.62,65449.53,67877.6,68121.73,865.2,3%,,,
05-08-2021,59814.77,66595.47,64315.69,66752.48,68718.26,6780.7,15%,,,
06-08-2021,64180.02,66360.73,63452.32,66565.27,69064.6,2180.71,8%,,,
07-08-2021,59669.3,61479.12,59956.06,60540.22,63941.08,1809.82,7%,,,
08-08-2021,60001.74,60642.06,58096.92,60170.74,63658.51,640.32,6%,,,
09-08-2021,66231.11,64081.16,62886.25,64772.83,64584.39,2149.95,2%,,,
10-08-2021,63723.67,63415.56,62849.5,63745.14,63652.04,308.11,0%,,,
11-08-2021,57968.71,62173.67,61592.74,62895.45,62032.83,4204.96,7%,,,
12-08-2021,50166.32,61966.6,60236.4,61895.74,63767.66,11800.28,27%,,,
13-08-2021,60879.44,55704.51,57279.47,58588.75,51245.29,5174.93,16%,,,
14-08-2021,59538.14,54916.88,55718.69,55940.76,53091.18,4621.26,11%,,,
15-08-2021,53138.93,55592.61,55128.12,57824.08,53825.64,2453.68,1%,,,
16-08-2021,69845.44,60838.74,60041.67,62801.65,59672.89,9006.7,15%,,,
17-08-2021,68453.35,62121.63,61288.1,64158.72,60918.08,6331.72,11%,,,
18-08-2021,67510.91,60554.22,62049.98,65049.36,54563.31,6956.69,19%,,,
19-08-2021,57148.96,64661.74,62342.23,65905.86,65737.13,7512.78,15%,,,
20-08-2021,73819.52,61678.22,61181.24,64515.1,59338.31,12141.3,20%,,,
21-08-2021,71872.38,61518.72,62269.55,64870.04,57416.58,10353.66,20%,,,
22-08-2021,71756.82,63105.23,62749.89,67729.67,58836.12,8651.59,18%,,,
23-08-2021,65946.24,70116.18,69293.69,74245.23,66809.61,4169.94,1%,,,
24-08-2021,66948.21,68495.11,67437.12,71280.98,66767.22,1546.9,0%,,,
25-08-2021,65614.49,66782.2,65714.36,68730.69,65901.55,1167.71,0%,,,
26-08-2021,66670.48,63727.8,63434.72,66156.09,61592.59,2942.68,8%,,,
27-08-2021,65060.69,63731.3,62983.04,66425.87,61784.98,1329.39,5%,,,
28-08-2021,54371.35,62090.34,61265.89,64248.53,60756.61,7718.99,12%,,,
29-08-2021,44919.61,61524.92,58829.89,64245.04,61499.82,16605.31,37%,,,
30-08-2021,42201.64,60384,60051.76,64435.94,56664.3,18182.36,34%,,,
31-08-2021,57420.56,55634.11,54166.89,56208.04,56527.39,1786.45,2%,,,
01-09-2021,59920.33,54633.26,57529.69,55989.83,50380.26,5287.07,16%,,,
02-09-2021,50922.54,55912.08,58315.54,58820.06,50600.65,4989.54,1%,,,
03-09-2021,41110.83,53363.16,56628.39,59076.16,44384.93,12252.33,8%,,,
04-09-2021,50702.74,51711.08,52814.38,54334.39,47984.45,1008.34,5%,,,
05-09-2021,38697.61,50577.88,49769.62,52550.36,49413.65,11880.27,28%,,,
06-09-2021,38875.47,52931.43,52805.23,54350.73,51638.33,14055.96,33%,,,
07-09-2021,36046.47,50327.48,51224.28,51789.9,47968.27,14281.01,33%,,,
08-09-2021,49798.54,44464.82,46165.16,45160.81,42068.49,5333.72,16%,,,
09-09-2021,58386.68,45737.05,46773.2,47871.69,42566.28,12649.63,27%,,,
10-09-2021,48017.29,49241.45,49239.47,52655.73,45829.14,1224.16,5%,,,
11-09-2021,39096,48876.18,49101.67,51903.04,45623.82,9780.18,17%,,,
12-09-2021,52463.46,47314.14,46676,51332.29,43934.14,5149.32,16%,,,
13-09-2021,64692.79,50900.35,51171.34,53855.5,47674.19,13792.44,26%,,,
14-09-2021,42938.54,56027.95,54617.07,57008.49,56458.3,13089.41,31%,,,
15-09-2021,45664.21,54266.09,54036.07,55565.58,53196.61,8601.88,16%,,,
16-09-2021,62638.24,50576.06,51994.22,53011.74,46722.22,12062.18,25%,,,
17-09-2021,58230.91,48454.72,50766.25,51645.5,42952.43,9776.19,26%,,,
18-09-2021,33606.95,51761.5,51889.02,52434.69,50960.8,18154.55,52%,,,
19-09-2021,37029.64,50785.81,49982.31,52049.26,50325.87,13756.17,36%,,,
20-09-2021,39583.69,52089.64,50443.72,49740.01,56085.19,12505.95,42%,,,
21-09-2021,31209.67,41534.36,43953.59,40479.48,40170.03,10324.69,29%,,,
22-09-2021,16799.22,40787.69,42031.07,37895.52,42436.48,23988.47,153%,,,
23-09-2021,21530.88,33648.09,37756.74,33155.63,30031.89,12117.21,39%,,,
24-09-2021,24049.85,29767.89,31284.75,26809.1,31209.82,5718.04,30%,,,
25-09-2021,24424.59,24408.68,26633.4,21612.91,24979.75,15.91,2%,,,
26-09-2021,23373.68,26526.94,25519.79,23334.55,30726.48,3153.26,31%,,,
27-09-2021,29767.6,30477.34,29617.19,27356.05,34458.78,709.74,16%,,,
28-09-2021,26118.46,28613.32,29071.16,26753.04,30015.76,2494.86,15%,,,
29-09-2021,28844.41,28148.12,27803.4,24833.95,31807.01,696.29,10%,,,
30-09-2021,30359.09,28645.03,27787.88,24524.61,33622.58,1714.06,11%,,,
01-10-2021,35454.64,33664.91,32765.48,36697.13,31532.11,1789.73,11%,,,
02-10-2021,42538.01,33088.64,33686.08,36756.56,28823.28,9449.37,32%,,,
03-10-2021,40815.25,39074.2,35783.49,41300.65,40138.47,1741.05,2%,,,
04-10-2021,36667.3,44697.83,42626.84,47368.39,44098.26,8030.53,20%,,,
05-10-2021,28236.27,43911.31,41968.09,45120.61,44645.23,15675.04,58%,,,
06-10-2021,31879.4,39982.95,39738.88,40692.37,39517.6,8103.55,24%,,,
07-10-2021,32145.57,37611.4,37370.41,36950.68,38513.1,5465.83,20%,,,
08-10-2021,31298.35,33264.68,35529.83,34750.24,29513.98,1966.33,6%,,,
09-10-2021,29169.26,31302.01,34318.8,32625.63,26961.61,2132.75,8%,,,
10-10-2021,28802.52,30955.76,32326.71,32990.84,27549.75,2153.24,4%,,,
11-10-2021,29464.03,34232.48,36122.9,36332.08,30242.47,4768.45,3%,,,
12-10-2021,37996.98,31113.39,34253.35,33360.92,25725.91,6883.59,32%,,,
13-10-2021,43763.56,34080.9,35629.07,34616.37,31997.25,9682.66,27%,,,
14-10-2021,34741.72,37929.19,37542.57,37438.17,38806.84,3187.47,12%,,,
15-10-2021,33844.49,36911.11,36878.71,37499.5,36355.12,3066.62,7%,,,
16-10-2021,18989.18,35856.4,35593.56,34801.45,37174.18,16867.22,96%,,,
17-10-2021,21672.41,31927.31,31456.2,31059.59,33266.14,10254.9,53%,,,
18-10-2021,22179.93,34452.36,34293.6,32380.87,36682.6,12272.43,65%,,,
19-10-2021,15282.09,28026.34,30376.31,26212.98,27489.73,12744.25,80%,,,
20-10-2021,36148.47,25349.07,27872.55,23881.05,24293.62,10799.4,33%,,,
21-10-2021,38815.27,28809.84,29306.47,27858.55,29264.48,10005.43,25%,,,
22-10-2021,37208.54,30383.55,30975.28,31866.66,28308.72,6824.99,24%,,,
23-10-2021,46008.44,32119.05,31194.53,32284.07,32878.56,13889.39,29%,,,
24-10-2021,34122.48,35714.55,33499.71,36994.38,36649.56,1592.07,7%,,,
25-10-2021,42517.99,41905,38866.58,41315.39,45533.03,612.99,7%,,,
26-10-2021,41360.51,41008.45,39659.53,41044,42321.82,352.06,2%,,,
27-10-2021,42704.35,39440.13,39202.92,38824.27,40293.19,3264.22,6%,,,
28-10-2021,44130.93,38606.53,39043.33,39284.27,37491.99,5524.4,15%,,,
29-10-2021,39040.85,38287.03,38702.85,39798.62,36359.62,753.82,7%,,,
30-10-2021,36045.33,36776.42,37745.65,37971.4,34612.2,731.09,4%,,,
31-10-2021,25453.82,36037.72,35633.93,38197.47,34281.76,10583.9,35%,,,
01-11-2021,47538.51,43135.48,42594.69,39716.7,47095.05,4403.03,1%,,,
02-11-2021,58757.75,43399.07,43540.82,40787.8,45868.58,15358.68,22%,,,
03-11-2021,54003.84,49669.32,47242.54,45814.6,55950.82,4334.52,4%,,,
04-11-2021,54995.58,50707.53,48619.65,48821.57,54681.36,4288.05,1%,,,
05-11-2021,40558.42,49081.81,48710,49672.41,48863.04,8523.39,20%,,,
06-11-2021,37944.81,46206.96,46436.59,45246.53,46937.77,8262.15,24%,,,
07-11-2021,25474.09,44664.08,43728.74,43347.83,46915.67,19189.99,84%,,,
08-11-2021,22125.2,43553.55,44812.12,41208.84,44639.71,21428.35,102%,,,
09-11-2021,26403.8,35341.97,40168.01,34818.7,31039.21,8938.17,18%,,,
10-11-2021,16293.32,30808.89,34977.32,28803.44,28645.9,14515.57,76%,,,
11-11-2021,27769.61,28012.61,31113.17,26033.38,26891.27,243,3%,,,
12-11-2021,31730.74,27347.97,29391.4,26992.06,25660.45,4382.77,19%,,,
13-11-2021,28085.74,27187.63,28765.65,26574.28,26222.96,898.11,7%,,,
14-11-2021,44268.31,27237.46,27690.17,28904.21,25118.01,17030.85,43%,,,
15-11-2021,36558.62,38427.09,36857.26,38719.02,39704.98,1868.47,9%,,,
16-11-2021,23189.97,38909.35,37300.23,37957.48,41470.33,15719.38,79%,,,
17-11-2021,30504.61,35020.77,35934.55,35780.01,33347.75,4516.16,9%,,,
18-11-2021,43319.09,31361.94,33365.01,31246.25,29474.57,11957.15,32%,,,
19-11-2021,38343.05,32395.04,34834.67,33536.39,28814.07,5948.01,25%,,,
20-11-2021,37004.68,33322.24,35481.83,34212.28,30272.6,3682.44,18%,,,
21-11-2021,22973.05,33526.75,35234.03,36330.78,29015.44,10553.7,26%,,,
22-11-2021,25516.97,36653.5,37274.6,37412.09,35273.8,11136.53,38%,,,
23-11-2021,28495.08,31436.73,33794.28,32299.38,28216.52,2941.65,1%,,,
24-11-2021,16884.03,28978.02,31195.18,27903.22,27835.65,12093.99,65%,,,
25-11-2021,16016.33,27995.45,29053.57,26335.97,28596.82,11979.12,79%,,,
26-11-2021,24353.35,23654.29,25341.29,23946.65,21674.93,699.06,11%,,,
27-11-2021,24607.54,21616.4,22551.82,20676.85,21620.53,2991.14,12%,,,
28-11-2021,29652.8,24619.53,21746.23,23879.16,28233.2,5033.27,5%,,,
29-11-2021,35870.66,30007.47,28465.99,31405.68,30150.75,5863.19,16%,,,
30-11-2021,32494.36,30866.89,29893.22,33057.96,29649.5,1627.47,9%,,,
01-12-2021,18709.55,36879.63,33869.07,33188.8,43581.01,18170.08,133%,,,
02-12-2021,28444.63,31581.52,32385.54,31730.31,30628.7,3136.89,8%,,,
03-12-2021,28719.39,30334.42,30748.77,29943.57,30310.92,1615.03,6%,,,
04-12-2021,30040.36,28192.96,29261.75,27388.88,27928.24,1847.4,7%,,,
05-12-2021,28420.56,29754.52,29207.68,30503.59,29552.3,1333.96,4%,,,
06-12-2021,44570.07,34327.41,34111.46,35484,33386.78,10242.66,25%,,,
07-12-2021,50190.32,38228.53,36848.62,39345.23,38491.76,11961.79,23%,,,
08-12-2021,42574.59,43109.57,39752.56,43209.31,46366.85,534.98,9%,,,
09-12-2021,30730.37,43856.97,40664.51,44471.03,46435.37,13126.6,51%,,,
10-12-2021,25482.11,41152.96,39000.55,42845.96,41612.38,15670.85,63%,,,
11-12-2021,18569.76,35080.71,34667.59,35499.77,35074.78,16510.95,89%,,,
12-12-2021,20493.97,30003.74,29571.73,30754.76,29684.74,9509.77,45%,,,
13-12-2021,19087.33,32764.71,32399.05,32446.31,33448.77,13677.38,75%,,,
14-12-2021,18609.45,27447.45,28738.55,28170.77,25433.02,8838,37%,,,
15-12-2021,26290.37,27625.46,25866.52,26193.54,30816.33,1335.09,17%,,,
16-12-2021,36259.27,27287.43,25120.17,27252.73,29489.38,8971.84,19%,,,
17-12-2021,37776.3,29424.16,27363.19,31691.52,29217.76,8352.14,23%,,,
18-12-2021,40275.46,32877.41,29036.18,33283.58,36312.46,7398.05,10%,,,
19-12-2021,34480.24,35089.12,30271.92,36566.99,38428.46,608.88,11%,,,
20-12-2021,54844.09,39384.41,35916.89,40822.64,41413.69,15459.68,24%,,,
21-12-2021,31592.23,42621.71,40145.8,44365.02,43354.32,11029.48,37%,,,
22-12-2021,25670.97,38743.39,39100.48,41132.03,35997.67,13072.42,40%,,,
23-12-2021,17034.19,37306.39,37394.48,38435.23,36089.45,20272.2,112%,,,
24-12-2021,21631.71,27828.41,29297.62,26861,27326.61,6196.7,26%,,,
25-12-2021,34162.67,23990.73,25763.21,21196.74,25012.23,10171.94,27%,,,
26-12-2021,29441.85,26430.97,26338.4,24702.23,28252.27,3010.88,4%,,,
27-12-2021,46056.22,31419.87,32246.33,30659.8,31353.46,14636.35,32%,,,
28-12-2021,80036.85,33755.87,34191.42,33883.57,33192.63,46280.98,59%,,,
29-12-2021,53999.67,48038.1,44280.89,45791.39,54042.02,5961.57,0%,,,
30-12-2021,28426.83,46139.09,46598.12,48049.58,43769.57,17712.26,54%,,,
31-12-2021,32900.9,48700.56,45214.35,45195.51,55691.81,15799.66,69%,,,
01-01-2022,35228.94,44238.53,43978.34,41669.99,47067.26,9009.59,34%,,,
02-01-2022,41037.87,38003.44,39091.85,35653.51,39264.96,3034.43,4%,,,
03-01-2022,54955.23,48004.48,46205.03,46407.25,51401.15,6950.75,6%,,,
04-01-2022,42588.22,52127.42,49446.56,50171.48,56764.23,9539.2,33%,,,
05-01-2022,31957.71,47665.27,46895.24,48721.23,47379.35,15707.56,48%,,,
06-01-2022,53346.96,48084.31,44111.17,45912.42,54229.33,5262.65,2%,,,
07-01-2022,54101.39,44173.16,44101.86,44795.09,43622.52,9928.23,19%,,,
08-01-2022,36682.48,46122.55,45972.05,45651.63,46743.98,9440.07,27%,,,
09-01-2022,21907.95,45630.45,45221.93,46862.93,44806.5,23722.5,105%,,,
10-01-2022,29146.87,44076.9,46305.59,45219.49,40705.6,14930.03,40%,,,
11-01-2022,20078.35,35077.44,39497.49,35060.9,30673.94,14999.09,53%,,,
12-01-2022,20568.71,29268.9,34822.25,28485.08,24499.39,8700.19,19%,,,
13-01-2022,23232.29,28948.65,33116.83,26972.99,26756.14,5716.36,15%,,,
14-01-2022,17560.75,26546.96,29220.27,24047.69,26372.91,8986.21,50%,,,
15-01-2022,41687.24,23103.36,25935.93,21397.82,21976.33,18583.88,47%,,,
16-01-2022,35210.73,32775.52,29435.94,29522.06,39368.55,2435.21,12%,,,
